82680	
  -1.7888275e-01	   8.2719982e-01	
  -1.7104607e-01	   8.2879950e-01	
  -1.6687549e-01	   8.2766783e-01	
  -1.6060084e-01	   8.2943823e-01	
  -1.5802155e-01	   8.2756601e-01	
  -1.3960563e-01	   8.2734774e-01	
  -1.3307274e-01	   8.2740311e-01	
  -1.1740440e-01	   8.2879503e-01	
  -1.0920002e-01	   8.2817016e-01	
  -1.0156472e-01	   8.2702668e-01	
  -9.8741447e-02	   8.2850352e-01	
  -9.7649649e-02	   8.2733872e-01	
  -9.6519323e-02	   8.2740019e-01	
  -9.2261515e-02	   8.2908286e-01	
  -9.1847136e-02	   8.2812773e-01	
  -8.7439042e-02	   8.2823336e-01	
  -7.3479033e-02	   8.2930591e-01	
  -5.7264103e-02	   8.2904773e-01	
  -5.4991682e-02	   8.2781136e-01	
  -4.9678767e-02	   8.2840504e-01	
  -4.5863189e-02	   8.2899525e-01	
  -4.9026878e-02	   8.2729922e-01	
  -4.4161720e-02	   8.2977359e-01	
  -4.2476529e-02	   8.2705189e-01	
  -3.4061204e-02	   8.2931352e-01	
  -2.9671505e-02	   8.2758950e-01	
  -2.2865840e-02	   8.2818772e-01	
  -1.6092027e-02	   8.2843120e-01	
  -7.7091674e-03	   8.2711278e-01	
   2.8356927e-03	   8.2918894e-01	
   8.0023276e-03	   8.2834832e-01	
   1.2549413e-02	   8.2659126e-01	
   1.7497318e-02	   8.2883072e-01	
   1.9529986e-02	   8.2778102e-01	
   2.1458818e-02	   8.2692797e-01	
   2.8103282e-02	   8.2716182e-01	
   3.6546603e-02	   8.2779800e-01	
   5.6202654e-02	   8.3002916e-01	
   6.1643303e-02	   8.2947072e-01	
   6.1065195e-02	   8.2453596e-01	
   7.1644083e-02	   8.2602254e-01	
  -2.9380721e-01	   8.2566102e-01	
  -2.7891567e-01	   8.2645843e-01	
  -2.7505991e-01	   8.2459985e-01	
  -2.7656772e-01	   8.2576101e-01	
  -2.7436956e-01	   8.2539176e-01	
  -2.7069993e-01	   8.2544615e-01	
  -2.6873788e-01	   8.2628341e-01	
  -2.6583533e-01	   8.2694198e-01	
  -2.6066999e-01	   8.2397334e-01	
  -2.5738579e-01	   8.2604243e-01	
  -2.5329455e-01	   8.2599820e-01	
  -2.4162337e-01	   8.2597889e-01	
  -2.3883925e-01	   8.2673740e-01	
  -2.0839616e-01	   8.2529363e-01	
  -1.9686909e-01	   8.2582884e-01	
  -1.9707761e-01	   8.2689531e-01	
  -1.9577904e-01	   8.2612624e-01	
  -1.8936991e-01	   8.2664848e-01	
  -1.7986246e-01	   8.2571142e-01	
  -1.7593000e-01	   8.2496093e-01	
  -1.6645178e-01	   8.2700547e-01	
  -1.5611084e-01	   8.2555403e-01	
  -1.5333542e-01	   8.2779046e-01	
  -1.5013725e-01	   8.2630544e-01	
  -1.2836002e-01	   8.2584244e-01	
  -1.2873212e-01	   8.2468073e-01	
  -1.2551255e-01	   8.2702781e-01	
  -1.1303455e-01	   8.2622050e-01	
  -1.1018376e-01	   8.2616652e-01	
  -1.1008456e-01	   8.2727299e-01	
  -1.0356309e-01	   8.2699733e-01	
  -1.0058713e-01	   8.2697986e-01	
  -9.4214890e-02	   8.2779528e-01	
  -9.4791866e-02	   8.2587116e-01	
  -9.0830607e-02	   8.2584378e-01	
  -8.6729965e-02	   8.2477036e-01	
  -8.2799309e-02	   8.2589088e-01	
  -7.5751679e-02	   8.2677878e-01	
  -7.1383281e-02	   8.2680423e-01	
  -6.0373620e-02	   8.2595743e-01	
  -4.9255079e-02	   8.2742790e-01	
  -4.7100645e-02	   8.2574665e-01	
  -4.5548333e-02	   8.2557517e-01	
  -3.7069864e-02	   8.2846585e-01	
  -3.2768455e-02	   8.2517698e-01	
  -2.3084628e-02	   8.2614080e-01	
  -2.0856243e-02	   8.2619070e-01	
  -1.5401557e-02	   8.2561880e-01	
  -1.5906546e-02	   8.2627952e-01	
  -7.6311783e-03	   8.2486503e-01	
  -6.3266487e-03	   8.2597529e-01	
  -4.2377679e-03	   8.2596283e-01	
  -2.2966191e-03	   8.2674564e-01	
   3.1044344e-05	   8.2470409e-01	
   6.4410562e-03	   8.2790522e-01	
   1.2303179e-02	   8.2615093e-01	
   2.4891325e-02	   8.2862549e-01	
   2.6600977e-02	   8.2665831e-01	
   3.2176447e-02	   8.2603770e-01	
   4.3916673e-02	   8.2607026e-01	
   4.8446080e-02	   8.2617269e-01	
   4.7948411e-02	   8.2595230e-01	
   5.1233527e-02	   8.2611707e-01	
   5.6996777e-02	   8.2593168e-01	
   6.5723284e-02	   8.2681772e-01	
   6.9129473e-02	   8.2614865e-01	
   7.6477658e-02	   8.2561696e-01	
   7.8377886e-02	   8.2619042e-01	
   8.1917896e-02	   8.2455657e-01	
  -2.9089864e-01	   8.2462236e-01	
  -2.8367521e-01	   8.2463881e-01	
  -2.7204173e-01	   8.2421790e-01	
  -2.6993359e-01	   8.2454047e-01	
  -2.6648973e-01	   8.2461906e-01	
  -2.6342224e-01	   8.2445880e-01	
  -2.6105643e-01	   8.2443114e-01	
  -2.5525186e-01	   8.2405161e-01	
  -2.4567879e-01	   8.2506789e-01	
  -2.3838772e-01	   8.2459726e-01	
  -2.3212901e-01	   8.2374531e-01	
  -2.2927828e-01	   8.2359254e-01	
  -2.1363978e-01	   8.2497414e-01	
  -2.1059740e-01	   8.2366810e-01	
  -2.0379260e-01	   8.2466867e-01	
  -1.8712876e-01	   8.2735513e-01	
  -1.8418600e-01	   8.2635990e-01	
  -1.8362100e-01	   8.2306535e-01	
  -1.8209324e-01	   8.2449285e-01	
  -1.8081526e-01	   8.2328901e-01	
  -1.7802068e-01	   8.2560555e-01	
  -1.7140719e-01	   8.2516788e-01	
  -1.6674882e-01	   8.2395193e-01	
  -1.6164532e-01	   8.2491979e-01	
  -1.5776978e-01	   8.2346502e-01	
  -1.4887887e-01	   8.2496146e-01	
  -1.3433791e-01	   8.2374093e-01	
  -1.3048140e-01	   8.2283445e-01	
  -1.1234207e-01	   8.2384563e-01	
  -1.1051684e-01	   8.2135744e-01	
  -1.0822818e-01	   8.2341887e-01	
  -1.0608352e-01	   8.2592340e-01	
  -9.8518831e-02	   8.2495542e-01	
  -9.0976889e-02	   8.2308888e-01	
  -8.2924935e-02	   8.2411664e-01	
  -6.4149493e-02	   8.2580346e-01	
  -6.2185864e-02	   8.2510008e-01	
  -5.9650066e-02	   8.2241307e-01	
  -5.9181723e-02	   8.2564121e-01	
  -5.6366008e-02	   8.2516860e-01	
  -4.5615897e-02	   8.2628550e-01	
  -4.1276313e-02	   8.2226752e-01	
  -3.9440046e-02	   8.2370976e-01	
  -3.7665244e-02	   8.2421516e-01	
  -3.4655399e-02	   8.2248266e-01	
  -2.1141208e-02	   8.2556648e-01	
  -1.8095147e-02	   8.2452629e-01	
  -5.3221736e-03	   8.2438789e-01	
  -2.3642331e-03	   8.2544645e-01	
  -3.9501786e-03	   8.2398388e-01	
   7.1752285e-03	   8.2539268e-01	
   9.7638446e-03	   8.2511906e-01	
   1.2283629e-02	   8.2474236e-01	
   2.0957033e-02	   8.2337182e-01	
   3.2651496e-02	   8.2595130e-01	
   4.3368273e-02	   8.2365625e-01	
   4.3355139e-02	   8.2492292e-01	
   5.0868089e-02	   8.2374727e-01	
   5.6084576e-02	   8.2604561e-01	
   6.7752935e-02	   8.2410433e-01	
   7.1088808e-02	   8.2404374e-01	
   7.2387976e-02	   8.2592216e-01	
   8.4875779e-02	   8.2401459e-01	
   8.9304386e-02	   8.2600152e-01	
   9.5494445e-02	   8.2500229e-01	
   9.7650006e-02	   8.2339195e-01	
   1.1201866e-01	   8.2348893e-01	
  -2.9221845e-01	   8.2094487e-01	
  -2.8660415e-01	   8.2380634e-01	
  -2.7808913e-01	   8.2202247e-01	
  -2.7504296e-01	   8.2162884e-01	
  -2.7350479e-01	   8.2214685e-01	
  -2.7157493e-01	   8.2119559e-01	
  -2.7036637e-01	   8.2131596e-01	
  -2.6780645e-01	   8.2175642e-01	
  -2.6514250e-01	   8.2370967e-01	
  -2.5743866e-01	   8.2288226e-01	
  -2.5565461e-01	   8.2033755e-01	
  -2.5555782e-01	   8.2260633e-01	
  -2.5069512e-01	   8.2343989e-01	
  -2.4668819e-01	   8.2128478e-01	
  -2.4069708e-01	   8.2195632e-01	
  -2.4313263e-01	   8.2166905e-01	
  -2.3862610e-01	   8.2073291e-01	
  -2.3466094e-01	   8.2223018e-01	
  -2.3005476e-01	   8.2284096e-01	
  -2.2310183e-01	   8.2365082e-01	
  -2.1843989e-01	   8.2171497e-01	
  -2.0058978e-01	   8.2306741e-01	
  -1.9322718e-01	   8.2158637e-01	
  -1.8086265e-01	   8.2219057e-01	
  -1.7720216e-01	   8.2269114e-01	
  -1.7568682e-01	   8.2339469e-01	
  -1.6797131e-01	   8.2171852e-01	
  -1.6627840e-01	   8.2176282e-01	
  -1.5563727e-01	   8.2314511e-01	
  -1.4914527e-01	   8.2318295e-01	
  -1.5021634e-01	   8.2218588e-01	
  -1.4598601e-01	   8.2335916e-01	
  -1.3993220e-01	   8.2315552e-01	
  -1.3814406e-01	   8.2288252e-01	
  -1.2776573e-01	   8.2169471e-01	
  -1.1734176e-01	   8.2268171e-01	
  -1.0792266e-01	   8.2295326e-01	
  -1.0530549e-01	   8.2279431e-01	
  -1.0221097e-01	   8.2407967e-01	
  -9.8997810e-02	   8.2437705e-01	
  -9.6849218e-02	   8.2279404e-01	
  -9.3572759e-02	   8.2282714e-01	
  -8.7298165e-02	   8.2309066e-01	
  -8.4114718e-02	   8.2173511e-01	
  -7.7146670e-02	   8.2141068e-01	
  -7.1214101e-02	   8.2299448e-01	
  -6.2389461e-02	   8.2135253e-01	
  -4.6407094e-02	   8.2250859e-01	
  -3.0482090e-02	   8.2481627e-01	
  -2.4859152e-02	   8.2262168e-01	
  -2.0912834e-02	   8.2236451e-01	
  -1.1185628e-02	   8.2476736e-01	
  -8.1472989e-03	   8.2127729e-01	
  -5.7530786e-03	   8.2352539e-01	
  -8.1651843e-04	   8.2349967e-01	
   1.4663970e-02	   8.2412923e-01	
   1.8192113e-02	   8.2302210e-01	
   1.9808626e-02	   8.2269031e-01	
   3.2784674e-02	   8.2394664e-01	
   4.1093635e-02	   8.2172952e-01	
   4.4962942e-02	   8.2177837e-01	
   4.6620276e-02	   8.2237548e-01	
   4.8826828e-02	   8.2205590e-01	
   5.8580170e-02	   8.2314278e-01	
   6.1484564e-02	   8.2227405e-01	
   6.0936213e-02	   8.2265263e-01	
   6.8405903e-02	   8.2342022e-01	
   7.3539179e-02	   8.2592104e-01	
   7.7814218e-02	   8.2213417e-01	
   7.9860693e-02	   8.2179712e-01	
   8.2542216e-02	   8.2251324e-01	
   8.8749699e-02	   8.2225210e-01	
   9.6249999e-02	   8.2146249e-01	
   9.7508722e-02	   8.2132620e-01	
   1.0638112e-01	   8.2374758e-01	
   1.2650838e-01	   8.2208565e-01	
   1.2933163e-01	   8.2337463e-01	
  -3.0323254e-01	   8.2203702e-01	
  -2.8259260e-01	   8.2095384e-01	
  -2.7763909e-01	   8.1984859e-01	
  -2.7648794e-01	   8.2075871e-01	
  -2.7223693e-01	   8.1864823e-01	
  -2.7060566e-01	   8.2111959e-01	
  -2.6767313e-01	   8.2135301e-01	
  -2.6596371e-01	   8.2267959e-01	
  -2.4919875e-01	   8.1996399e-01	
  -2.4201483e-01	   8.1937817e-01	
  -2.3225420e-01	   8.2069263e-01	
  -2.2225460e-01	   8.2109949e-01	
  -2.1534208e-01	   8.1999743e-01	
  -2.1486906e-01	   8.1974512e-01	
  -2.1098206e-01	   8.2159811e-01	
  -1.9455778e-01	   8.2017373e-01	
  -1.9760066e-01	   8.2271131e-01	
  -1.9186172e-01	   8.2012452e-01	
  -1.9118468e-01	   8.1967887e-01	
  -1.8937750e-01	   8.2051421e-01	
  -1.7862428e-01	   8.2031329e-01	
  -1.6466399e-01	   8.2124307e-01	
  -1.5460090e-01	   8.2149380e-01	
  -1.5025654e-01	   8.2029399e-01	
  -1.4541627e-01	   8.1959430e-01	
  -1.4403768e-01	   8.2006380e-01	
  -1.3792305e-01	   8.2125516e-01	
  -1.2980100e-01	   8.2040026e-01	
  -1.1017609e-01	   8.2191582e-01	
  -1.0703767e-01	   8.2197663e-01	
  -9.7419923e-02	   8.2339141e-01	
  -7.6483397e-02	   8.1937684e-01	
  -7.6610420e-02	   8.1962147e-01	
  -7.4409283e-02	   8.2192722e-01	
  -5.9691729e-02	   8.2178559e-01	
  -5.5722982e-02	   8.2111912e-01	
  -5.3262860e-02	   8.2041366e-01	
  -4.8176540e-02	   8.2148708e-01	
  -4.7874648e-02	   8.2197305e-01	
  -4.4967959e-02	   8.2043642e-01	
  -4.2798975e-02	   8.2048863e-01	
  -3.5570060e-02	   8.2016657e-01	
  -3.2571274e-02	   8.1947370e-01	
  -3.3204288e-02	   8.2022585e-01	
  -2.8441229e-02	   8.2220332e-01	
  -2.4850772e-02	   8.2036307e-01	
  -2.3183931e-02	   8.2053592e-01	
  -1.8759535e-02	   8.2100160e-01	
  -1.8521624e-02	   8.2013491e-01	
  -5.2075331e-03	   8.1905123e-01	
   1.6502876e-02	   8.2066888e-01	
   3.6273208e-02	   8.1943372e-01	
   4.2560523e-02	   8.2098245e-01	
   4.6801885e-02	   8.2269092e-01	
   5.4691239e-02	   8.2163520e-01	
   5.5878047e-02	   8.2153190e-01	
   5.9529776e-02	   8.2077297e-01	
   6.3939388e-02	   8.2110586e-01	
   6.9362267e-02	   8.2215355e-01	
   7.1287906e-02	   8.2102040e-01	
   7.3905610e-02	   8.2193095e-01	
   7.6880535e-02	   8.2126050e-01	
   7.8236457e-02	   8.2092800e-01	
   8.3892201e-02	   8.2037288e-01	
   8.5318437e-02	   8.1867857e-01	
   9.0616206e-02	   8.2124907e-01	
   9.0849151e-02	   8.2199394e-01	
   9.6184473e-02	   8.2014958e-01	
   9.7629381e-02	   8.2133783e-01	
   1.0489080e-01	   8.2087649e-01	
   1.0812364e-01	   8.2106961e-01	
   1.1376259e-01	   8.2060712e-01	
   1.1729290e-01	   8.2064010e-01	
   1.2330638e-01	   8.2068400e-01	
   1.2344141e-01	   8.2168015e-01	
  -3.2271825e-01	   8.1735870e-01	
  -3.0896957e-01	   8.2082472e-01	
  -2.9862542e-01	   8.2022574e-01	
  -2.9018893e-01	   8.1931823e-01	
  -2.8088200e-01	   8.1813478e-01	
  -2.6257534e-01	   8.2035089e-01	
  -2.5648570e-01	   8.1851091e-01	
  -2.4806102e-01	   8.1871683e-01	
  -2.4292901e-01	   8.1967235e-01	
  -2.4077346e-01	   8.1994607e-01	
  -2.3359047e-01	   8.1923078e-01	
  -2.3020945e-01	   8.1866821e-01	
  -2.2825079e-01	   8.1764976e-01	
  -2.2213617e-01	   8.1928338e-01	
  -2.1990572e-01	   8.1991478e-01	
  -2.1506099e-01	   8.1757406e-01	
  -2.1274757e-01	   8.2035134e-01	
  -2.0027515e-01	   8.2041002e-01	
  -1.8851175e-01	   8.1893102e-01	
  -1.8878399e-01	   8.1865052e-01	
  -1.8377988e-01	   8.1828794e-01	
  -1.6190010e-01	   8.2002882e-01	
  -1.5066874e-01	   8.1977773e-01	
  -1.4961126e-01	   8.1907044e-01	
  -1.4309447e-01	   8.2075743e-01	
  -1.3206015e-01	   8.1925379e-01	
  -1.1945814e-01	   8.2014515e-01	
  -1.1954597e-01	   8.1863312e-01	
  -1.1070370e-01	   8.1856232e-01	
  -1.0475512e-01	   8.1819968e-01	
  -9.5598506e-02	   8.1820148e-01	
  -9.1392306e-02	   8.2123709e-01	
  -9.0462558e-02	   8.1984521e-01	
  -8.5032276e-02	   8.1809366e-01	
  -8.3459255e-02	   8.1842118e-01	
  -8.0113832e-02	   8.1739077e-01	
  -7.5549950e-02	   8.1840076e-01	
  -6.6415451e-02	   8.1937424e-01	
  -6.1630372e-02	   8.1860566e-01	
  -5.7625540e-02	   8.1746711e-01	
  -5.5176914e-02	   8.2066265e-01	
  -5.1245162e-02	   8.1962486e-01	
  -4.5618650e-02	   8.1948230e-01	
  -4.0885136e-02	   8.1928343e-01	
  -3.8938646e-02	   8.1959844e-01	
  -3.0485351e-02	   8.1823291e-01	
  -2.5348608e-02	   8.1845945e-01	
  -2.4805085e-02	   8.2070819e-01	
  -2.3687494e-02	   8.1757624e-01	
  -1.9181843e-02	   8.1968427e-01	
  -1.9158847e-02	   8.1913104e-01	
  -1.2703658e-02	   8.1906723e-01	
  -1.2575052e-02	   8.1892643e-01	
  -1.0485739e-02	   8.1948734e-01	
  -6.5993852e-03	   8.1688621e-01	
  -6.0379134e-03	   8.2036842e-01	
  -6.8122001e-05	   8.1808033e-01	
   7.5502455e-03	   8.1918709e-01	
   9.9385654e-03	   8.1967363e-01	
   1.4392568e-02	   8.1812175e-01	
   3.3483321e-02	   8.2039949e-01	
   3.4552994e-02	   8.1913778e-01	
   3.7367894e-02	   8.1867887e-01	
   3.9959476e-02	   8.1667093e-01	
   4.3179672e-02	   8.1920520e-01	
   4.8642867e-02	   8.2030106e-01	
   5.5040232e-02	   8.1962397e-01	
   5.6995396e-02	   8.1951863e-01	
   5.7117954e-02	   8.1892483e-01	
   6.7229004e-02	   8.1923813e-01	
   7.3513170e-02	   8.1897788e-01	
   7.6190321e-02	   8.1826902e-01	
   7.8554050e-02	   8.1955581e-01	
   7.9689523e-02	   8.1830831e-01	
   9.2013760e-02	   8.1934330e-01	
   9.4860296e-02	   8.1743097e-01	
   9.7012998e-02	   8.1939099e-01	
   1.0547091e-01	   8.1972266e-01	
   1.0558510e-01	   8.1795804e-01	
   1.1285921e-01	   8.1921576e-01	
   1.1448865e-01	   8.1760311e-01	
   1.1666442e-01	   8.1954024e-01	
   1.1943768e-01	   8.1882867e-01	
   1.2932581e-01	   8.2056998e-01	
   1.3365545e-01	   8.1878053e-01	
   1.3415708e-01	   8.1794564e-01	
  -3.2222522e-01	   8.1748922e-01	
  -3.1686759e-01	   8.1578899e-01	
  -3.1525312e-01	   8.1859175e-01	
  -3.1092585e-01	   8.1744961e-01	
  -3.0105076e-01	   8.1670784e-01	
  -2.9368969e-01	   8.1807171e-01	
  -2.8439680e-01	   8.1698970e-01	
  -2.8333459e-01	   8.1568142e-01	
  -2.7859552e-01	   8.1687993e-01	
  -2.7175639e-01	   8.1701119e-01	
  -2.6707179e-01	   8.1581936e-01	
  -2.6090458e-01	   8.1735867e-01	
  -2.4987856e-01	   8.1717669e-01	
  -2.4343132e-01	   8.1568644e-01	
  -2.3870018e-01	   8.1949970e-01	
  -2.3515985e-01	   8.1689731e-01	
  -2.2733678e-01	   8.1693017e-01	
  -2.2509482e-01	   8.1788737e-01	
  -2.2043659e-01	   8.1744938e-01	
  -2.1618653e-01	   8.1778271e-01	
  -2.0343130e-01	   8.1783412e-01	
  -1.9885434e-01	   8.1477817e-01	
  -1.9124819e-01	   8.1559601e-01	
  -1.8970732e-01	   8.1771127e-01	
  -1.8956239e-01	   8.1583542e-01	
  -1.8568364e-01	   8.1779918e-01	
  -1.8608722e-01	   8.1720794e-01	
  -1.8102704e-01	   8.1670705e-01	
  -1.7624296e-01	   8.1807189e-01	
  -1.5612012e-01	   8.1596604e-01	
  -1.4722457e-01	   8.1846238e-01	
  -1.4229593e-01	   8.1782859e-01	
  -1.3487731e-01	   8.1799854e-01	
  -1.1326690e-01	   8.1744144e-01	
  -1.0727109e-01	   8.1732261e-01	
  -1.0011496e-01	   8.1704490e-01	
  -9.4557891e-02	   8.1605607e-01	
  -9.2024226e-02	   8.1577129e-01	
  -8.9284915e-02	   8.1766601e-01	
  -8.2900653e-02	   8.1657123e-01	
  -7.7843557e-02	   8.1713932e-01	
  -7.7909250e-02	   8.1742323e-01	
  -7.3026961e-02	   8.1566234e-01	
  -6.8655175e-02	   8.1567509e-01	
  -6.4751780e-02	   8.1728952e-01	
  -6.0587985e-02	   8.1726326e-01	
  -5.6365693e-02	   8.1754939e-01	
  -5.6053285e-02	   8.1702578e-01	
  -5.4022621e-02	   8.1560033e-01	
  -4.8850582e-02	   8.1608108e-01	
  -4.4333404e-02	   8.1835987e-01	
  -3.8813352e-02	   8.1881116e-01	
  -2.1986515e-02	   8.1746495e-01	
  -1.0601143e-02	   8.1689676e-01	
  -9.5437751e-03	   8.1878190e-01	
  -6.7829762e-03	   8.1650276e-01	
  -3.4438392e-03	   8.1718909e-01	
  -2.5504678e-03	   8.1579309e-01	
   2.5383662e-02	   8.1714175e-01	
   3.0714697e-02	   8.1655932e-01	
   3.2571980e-02	   8.1699115e-01	
   3.5345954e-02	   8.1665299e-01	
   3.8694997e-02	   8.1736364e-01	
   4.1982031e-02	   8.1800435e-01	
   4.4143382e-02	   8.1612481e-01	
   4.9880203e-02	   8.1846275e-01	
   5.4628652e-02	   8.1744260e-01	
   5.8016375e-02	   8.1622577e-01	
   5.9623231e-02	   8.1701818e-01	
   6.3317492e-02	   8.1612073e-01	
   7.0584119e-02	   8.1686529e-01	
   7.1462840e-02	   8.1756888e-01	
   7.5108082e-02	   8.1723768e-01	
   7.8674071e-02	   8.1819749e-01	
   8.4314475e-02	   8.1628586e-01	
   8.5098200e-02	   8.1443565e-01	
   1.0623668e-01	   8.1791065e-01	
   1.1340277e-01	   8.1678682e-01	
   1.1654971e-01	   8.1587125e-01	
   1.2059255e-01	   8.1800390e-01	
   1.2137788e-01	   8.1503117e-01	
   1.2866943e-01	   8.1762578e-01	
  -3.2765846e-01	   8.1487892e-01	
  -3.2075711e-01	   8.1340915e-01	
  -3.0140791e-01	   8.1641114e-01	
  -2.9665238e-01	   8.1579750e-01	
  -2.9045008e-01	   8.1668641e-01	
  -2.8497994e-01	   8.1640034e-01	
  -2.6690797e-01	   8.1466419e-01	
  -2.6411552e-01	   8.1650828e-01	
  -2.6014866e-01	   8.1504727e-01	
  -2.5291720e-01	   8.1572935e-01	
  -2.5108637e-01	   8.1502601e-01	
  -2.4136734e-01	   8.1614665e-01	
  -2.3831148e-01	   8.1572031e-01	
  -2.3534589e-01	   8.1595803e-01	
  -2.3106658e-01	   8.1563966e-01	
  -2.1503678e-01	   8.1566688e-01	
  -2.1430932e-01	   8.1471169e-01	
  -2.1075428e-01	   8.1572838e-01	
  -1.9883462e-01	   8.1601411e-01	
  -1.9810051e-01	   8.1514524e-01	
  -1.8900298e-01	   8.1540004e-01	
  -1.8550659e-01	   8.1595295e-01	
  -1.8249049e-01	   8.1491921e-01	
  -1.6809942e-01	   8.1558901e-01	
  -1.6738483e-01	   8.1575629e-01	
  -1.5116995e-01	   8.1717991e-01	
  -1.4728088e-01	   8.1518417e-01	
  -1.3824474e-01	   8.1590244e-01	
  -1.1781529e-01	   8.1549536e-01	
  -1.1253863e-01	   8.1389446e-01	
  -1.0500861e-01	   8.1619906e-01	
  -1.0319856e-01	   8.1576773e-01	
  -8.8939222e-02	   8.1604845e-01	
  -8.3074275e-02	   8.1545840e-01	
  -7.9929068e-02	   8.1605624e-01	
  -7.5468378e-02	   8.1583615e-01	
  -7.3731292e-02	   8.1553288e-01	
  -6.6567063e-02	   8.1624628e-01	
  -6.5247165e-02	   8.1775042e-01	
  -6.2005706e-02	   8.1580527e-01	
  -5.0770495e-02	   8.1571315e-01	
  -5.1361892e-02	   8.1558636e-01	
  -5.0068513e-02	   8.1688706e-01	
  -4.5263270e-02	   8.1572836e-01	
  -4.3961850e-02	   8.1500879e-01	
  -4.3171569e-02	   8.1693664e-01	
  -4.0876589e-02	   8.1604717e-01	
  -3.4813316e-02	   8.1481373e-01	
  -2.8265871e-02	   8.1610151e-01	
  -9.0801956e-04	   8.1472620e-01	
   5.5883240e-03	   8.1611083e-01	
   1.5457013e-02	   8.1500685e-01	
   1.8276305e-02	   8.1583789e-01	
   2.7461461e-02	   8.1387942e-01	
   3.7782422e-02	   8.1628883e-01	
   4.0451574e-02	   8.1515998e-01	
   5.0914319e-02	   8.1542421e-01	
   7.4743540e-02	   8.1445110e-01	
   7.8761949e-02	   8.1491748e-01	
   7.9561263e-02	   8.1687246e-01	
   8.5409172e-02	   8.1460439e-01	
   9.5286776e-02	   8.1675849e-01	
   1.0284665e-01	   8.1602898e-01	
   1.0298675e-01	   8.1551885e-01	
   1.1099783e-01	   8.1599529e-01	
   1.1154342e-01	   8.1637652e-01	
   1.1344928e-01	   8.1461454e-01	
   1.2002223e-01	   8.1589060e-01	
   1.2419945e-01	   8.1653731e-01	
   1.2747883e-01	   8.1442701e-01	
   1.3174371e-01	   8.1501381e-01	
   1.3411073e-01	   8.1738470e-01	
   1.3751243e-01	   8.1493390e-01	
   1.3877500e-01	   8.1472444e-01	
  -3.2848424e-01	   8.1378199e-01	
  -3.2296037e-01	   8.1327936e-01	
  -3.1916291e-01	   8.1305982e-01	
  -3.1606679e-01	   8.1424023e-01	
  -2.9910678e-01	   8.1468727e-01	
  -2.9085538e-01	   8.1366927e-01	
  -2.8850371e-01	   8.1381327e-01	
  -2.8619161e-01	   8.1514735e-01	
  -2.8501155e-01	   8.1234731e-01	
  -2.8258855e-01	   8.1521384e-01	
  -2.8136695e-01	   8.1391662e-01	
  -2.7900441e-01	   8.1258051e-01	
  -2.7584655e-01	   8.1422522e-01	
  -2.6723241e-01	   8.1347087e-01	
  -2.4530701e-01	   8.1302084e-01	
  -2.3349978e-01	   8.1194371e-01	
  -2.3065462e-01	   8.1466767e-01	
  -2.2778279e-01	   8.1310300e-01	
  -2.2437595e-01	   8.1395690e-01	
  -2.1248300e-01	   8.1440531e-01	
  -2.1192748e-01	   8.1459012e-01	
  -2.1011555e-01	   8.1643618e-01	
  -2.1073263e-01	   8.1578705e-01	
  -2.0679592e-01	   8.1427841e-01	
  -1.9552749e-01	   8.1352900e-01	
  -1.9066762e-01	   8.1356242e-01	
  -1.8935623e-01	   8.1369304e-01	
  -1.8676960e-01	   8.1382880e-01	
  -1.8449510e-01	   8.1268063e-01	
  -1.8128006e-01	   8.1083565e-01	
  -1.8134133e-01	   8.1536343e-01	
  -1.6859911e-01	   8.1122897e-01	
  -1.6707098e-01	   8.1309182e-01	
  -1.5359473e-01	   8.1280009e-01	
  -1.5160326e-01	   8.1424462e-01	
  -1.5162378e-01	   8.1324962e-01	
  -1.4770476e-01	   8.1348904e-01	
  -1.4672345e-01	   8.1446553e-01	
  -1.4616940e-01	   8.1245464e-01	
  -1.3913508e-01	   8.1189627e-01	
  -1.2620608e-01	   8.1425886e-01	
  -1.2324910e-01	   8.1370354e-01	
  -1.1696130e-01	   8.1470982e-01	
  -1.1457996e-01	   8.1145584e-01	
  -1.0639601e-01	   8.1390894e-01	
  -1.0304755e-01	   8.1442649e-01	
  -1.0239771e-01	   8.1353754e-01	
  -8.9586476e-02	   8.1359562e-01	
  -8.5273311e-02	   8.1385211e-01	
  -7.6233386e-02	   8.1246557e-01	
  -6.8765821e-02	   8.1421848e-01	
  -6.7760994e-02	   8.1447488e-01	
  -6.5276055e-02	   8.1077897e-01	
  -6.0517773e-02	   8.1349044e-01	
  -5.4040286e-02	   8.1544862e-01	
  -5.2155890e-02	   8.1381137e-01	
  -4.7293976e-02	   8.1512410e-01	
  -4.7623488e-02	   8.1213685e-01	
  -4.0609703e-02	   8.1313374e-01	
  -3.6819102e-02	   8.1487020e-01	
  -3.3026378e-02	   8.1512763e-01	
  -1.9674230e-02	   8.1438541e-01	
  -1.3951730e-02	   8.1397161e-01	
  -1.1090505e-02	   8.1334574e-01	
   2.1754433e-03	   8.1423149e-01	
   3.4031932e-03	   8.1318354e-01	
   5.2911421e-03	   8.1340092e-01	
   1.2297300e-02	   8.1524317e-01	
   1.3736759e-02	   8.1353893e-01	
   1.9180393e-02	   8.1548881e-01	
   2.5836522e-02	   8.1247169e-01	
   3.0783591e-02	   8.1279422e-01	
   3.2397726e-02	   8.1338954e-01	
